trip_id,date,hour,transport_type,route_id,origin_station,destination_station,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,total_delay,delay_change,time_of_day_bucket,is_weekend,weather_severity_index,event_impact_score
T00703,2023-01-08,12,Metro,Route_10,Station_25,Station_42,12,18,Cloudy,0,12.4,None,5000,46,0,0,6,Autumn,1,30,6,Afternoon,1,0.3292,230
T00704,2023-01-08,13,Bus,Route_10,Station_35,Station_25,7,19,Cloudy,19.5,0.5,None,0,42,0,0,6,Spring,1,26,12,Afternoon,1,0.1168,0
T00705,2023-01-08,13,Bus,Route_8,Station_16,Station_21,12,0,Clear,3,8.1,Sports,0,23,0,1,6,Summer,0,12,-12,Afternoon,1,0.4212,0
T00706,2023-01-08,13,Metro,Route_16,Station_2,Station_16,10,19,Snow,5.5,3.1,Sports,0,7,0,0,6,Spring,1,29,9,Afternoon,1,0.4942,0
T00707,2023-01-08,13,Metro,Route_17,Station_24,Station_31,11,5,Clear,24.8,10.8,Parade,0,74,0,0,6,Summer,0,16,-6,Afternoon,1,0.4956,0
T00708,2023-01-08,14,Metro,Route_5,Station_10,Station_14,14,20,Snow,34.1,16.9,None,0,25,0,0,6,Spring,1,34,6,Afternoon,1,0.7141,0
T00709,2023-01-08,14,Metro,Route_4,Station_38,Station_39,10,17,Snow,18.8,10.5,None,500,6,0,0,6,Winter,1,27,7,Afternoon,1,0.5862,3
T00710,2023-01-08,14,Tram,Route_18,Station_22,Station_28,7,12,Clear,29,0.7,None,0,78,0,0,6,Spring,1,19,5,Afternoon,1,0.2123,0
T00711,2023-01-08,14,Train,Route_19,Station_26,Station_32,-2,21,Snow,-4.6,0.6,None,0,14,0,0,6,Summer,1,19,23,Afternoon,1,0.3222,0
T00712,2023-01-08,15,Bus,Route_4,Station_43,Station_28,-2,22,Cloudy,-3.5,12.1,None,5000,47,0,0,6,Summer,1,20,24,Afternoon,1,0.5012,235
T00713,2023-01-08,15,Metro,Route_7,Station_39,Station_49,12,5,Clear,18.9,6.6,Parade,2000,2,0,0,6,Spring,0,17,-7,Afternoon,1,0.3658,4
T00714,2023-01-08,15,Metro,Route_10,Station_27,Station_9,13,11,Snow,10.6,11.5,None,0,15,0,0,6,Autumn,1,24,-2,Afternoon,1,0.6926,0
T00715,2023-01-08,15,Metro,Route_18,Station_29,Station_45,9,29,Rain,30.6,3.3,None,5000,78,0,0,6,Summer,1,38,20,Afternoon,1,0.2744,390
T00716,2023-01-08,16,Tram,Route_19,Station_47,Station_22,3,-3,Clear,7.1,15.5,Concert,2000,88,1,0,6,Winter,0,0,-6,Afternoon,1,0.3149,176
T00717,2023-01-08,16,Metro,Route_4,Station_38,Station_32,3,1,Storm,12.3,17.2,None,0,96,0,0,6,Spring,0,4,-2,Afternoon,1,0.837,0
T00718,2023-01-08,16,Metro,Route_10,Station_20,Station_5,9,5,Clear,16.1,17.8,Protest,2000,13,0,0,6,Summer,0,14,-4,Afternoon,1,0.5846,26
T00719,2023-01-08,16,Metro,Route_1,Station_27,Station_23,12,2,Clear,5.9,6.1,Concert,2000,87,0,0,6,Spring,0,14,-10,Afternoon,1,0.3609,174
T00720,2023-01-08,17,Train,Route_18,Station_41,Station_5,1,24,Clear,31.3,13.2,None,0,74,1,1,6,Spring,1,25,23,Afternoon,1,0.3961,0
T00721,2023-01-08,17,Tram,Route_5,Station_20,Station_42,1,22,Snow,13.6,5.6,Concert,0,2,0,0,6,Autumn,1,23,21,Afternoon,1,0.7119,0
T00722,2023-01-08,17,Metro,Route_15,Station_44,Station_32,-1,24,Clear,12,15.3,None,0,72,0,1,6,Spring,1,23,25,Afternoon,1,0.377,0
T00723,2023-01-08,17,Bus,Route_17,Station_19,Station_10,9,11,Storm,29,2.4,None,2000,69,0,1,6,Spring,1,20,2,Afternoon,1,0.3785,138
T00724,2023-01-08,18,Bus,Route_3,Station_20,Station_39,4,2,Fog,7.5,15.3,None,0,30,0,1,6,Spring,0,6,-2,Evening,1,0.5296,0
T00725,2023-01-08,18,Bus,Route_12,Station_35,Station_15,17,23,Clear,27.7,8.8,None,500,79,0,0,6,Winter,1,40,6,Evening,1,0.4607,39.5
T00726,2023-01-08,18,Tram,Route_2,Station_47,Station_7,6,0,Rain,-0.1,17.1,None,0,74,1,1,6,Spring,0,6,-6,Evening,1,0.5503,0
T00727,2023-01-08,18,Tram,Route_1,Station_2,Station_29,6,7,Storm,2.3,14.8,None,0,16,0,1,6,Winter,1,13,1,Evening,1,0.6365,0
T00728,2023-01-08,19,Bus,Route_17,Station_30,Station_47,5,17,Fog,33,7.5,None,0,48,1,0,6,Spring,1,22,12,Evening,1,0.3533,0
T00729,2023-01-08,19,Metro,Route_16,Station_34,Station_3,11,26,Snow,28.7,18.1,None,0,2,0,0,6,Autumn,1,37,15,Evening,1,0.6872,0
T00730,2023-01-08,19,Tram,Route_5,Station_22,Station_19,-2,14,Clear,10.5,5.7,Concert,5000,82,0,1,6,Autumn,1,12,16,Evening,1,0.3936,410
T00731,2023-01-08,19,Bus,Route_15,Station_3,Station_10,18,-1,Fog,20.5,19.3,Parade,2000,87,0,0,6,Summer,0,17,-19,Evening,1,0.6706,174
T00732,2023-01-08,20,Bus,Route_3,Station_6,Station_28,9,8,Rain,32.7,15.3,Concert,0,54,0,0,6,Spring,1,17,-1,Evening,1,0.3618,0
T00733,2023-01-08,20,Metro,Route_7,Station_15,Station_29,-1,23,Storm,3.5,19.8,None,0,71,0,1,6,Autumn,1,22,24,Evening,1,0.8433,0
T00734,2023-01-08,20,Train,Route_11,Station_27,Station_15,10,26,Storm,-2.6,1.1,Protest,500,99,1,0,6,Autumn,1,36,16,Evening,1,0.5966,49.5
T00735,2023-01-08,20,Tram,Route_10,Station_10,Station_35,1,17,Snow,16.5,5.5,Concert,5000,39,1,0,6,Spring,1,18,16,Evening,1,0.5066,195
T00736,2023-01-08,21,Metro,Route_9,Station_9,Station_6,17,17,Snow,0.7,14.8,None,500,65,0,0,6,Summer,1,34,0,Evening,1,0.6925,32.5
T00737,2023-01-08,21,Bus,Route_14,Station_33,Station_12,15,11,Snow,2.5,18.4,None,0,86,0,0,6,Winter,1,26,-4,Evening,1,0.9373,0
T00738,2023-01-08,21,Bus,Route_13,Station_32,Station_47,16,14,Fog,30.7,0.6,Sports,5000,39,0,1,6,Autumn,1,30,-2,Evening,1,0.2408,195
T00739,2023-01-08,21,Metro,Route_2,Station_48,Station_38,13,25,Clear,-4.7,0,Sports,2000,29,1,0,6,Autumn,1,38,12,Evening,1,0.1322,58
T00740,2023-01-08,22,Tram,Route_3,Station_6,Station_13,11,17,Cloudy,27.7,5.1,Parade,0,24,0,1,6,Winter,1,28,6,Evening,1,0.1986,0
T00741,2023-01-08,22,Train,Route_7,Station_41,Station_29,5,13,Storm,15.7,17.1,Concert,0,6,0,0,6,Autumn,1,18,8,Evening,1,0.9367,0
T00742,2023-01-08,22,Train,Route_18,Station_36,Station_19,9,14,Cloudy,17.4,15.3,Festival,0,91,0,0,6,Winter,1,23,5,Evening,1,0.3364,0
T00743,2023-01-08,22,Bus,Route_3,Station_2,Station_3,6,8,Storm,21.9,6.8,None,2000,49,0,0,6,Winter,1,14,2,Evening,1,0.6342,98
T00744,2023-01-08,23,Tram,Route_10,Station_29,Station_8,3,7,Snow,12.3,0,None,0,80,0,0,6,Summer,1,10,4,Evening,1,0.4983,0
T00745,2023-01-08,23,Train,Route_7,Station_4,Station_8,15,16,Clear,-0.4,11.1,Festival,0,95,0,1,6,Winter,1,31,1,Evening,1,0.3693,0
T00746,2023-01-08,23,Tram,Route_9,Station_1,Station_20,-1,5,Clear,-0.9,4.8,None,0,0,0,0,6,Winter,0,4,6,Evening,1,0.1315,0
T00747,2023-01-08,23,Tram,Route_17,Station_19,Station_47,5,-3,Storm,25.2,14.9,None,0,90,1,1,6,Winter,0,2,-8,Evening,1,0.6029,0
T00748,2023-01-09,0,Bus,Route_11,Station_26,Station_4,11,-1,Fog,3.8,8.9,None,0,43,0,0,0,Winter,0,10,-12,Night,1,0.244,0
T00749,2023-01-09,0,Train,Route_7,Station_25,Station_21,3,17,Snow,-3.9,13.6,Sports,500,99,0,0,0,Autumn,1,20,14,Night,1,0.6176,49.5
T00750,2023-01-09,0,Metro,Route_14,Station_10,Station_3,7,19,Clear,34.2,17,None,0,48,0,0,0,Winter,1,26,12,Night,1,0.589,0
T00751,2023-01-09,0,Bus,Route_19,Station_15,Station_45,5,5,Clear,34.2,10.7,Concert,0,6,0,1,0,Autumn,0,10,0,Night,1,0.3003,0
T00752,2023-01-09,1,Train,Route_4,Station_22,Station_8,14,15,Rain,10.1,6.7,None,0,2,0,0,0,Spring,1,29,1,Night,1,0.2204,0
T00753,2023-01-09,1,Train,Route_6,Station_48,Station_23,9,15,Clear,-4,15.4,None,0,93,0,0,0,Spring,1,24,6,Night,1,0.3841,0
T00754,2023-01-09,1,Train,Route_10,Station_21,Station_16,14,19,Rain,24.1,5.3,Parade,0,0,0,0,0,Winter,1,33,5,Night,1,0.3653,0
T00755,2023-01-09,1,Train,Route_7,Station_22,Station_13,10,23,Clear,28.2,17.8,None,0,50,0,0,0,Summer,1,33,13,Night,1,0.3762,0
T00756,2023-01-09,2,Train,Route_13,Station_36,Station_3,16,23,Clear,0,1.4,None,0,97,0,0,0,Summer,1,39,7,Night,1,0.2873,0
T00757,2023-01-09,2,Tram,Route_14,Station_34,Station_48,9,8,Fog,0.4,16.7,None,5000,37,0,0,0,Autumn,1,17,-1,Night,1,0.4864,185
T00758,2023-01-09,2,Bus,Route_4,Station_30,Station_9,13,23,Fog,27.9,1.8,None,0,42,0,1,0,Autumn,1,36,10,Night,1,0.219,0
T00759,2023-01-09,2,Tram,Route_8,Station_25,Station_14,2,29,Snow,31.9,1.1,None,2000,54,0,0,0,Spring,1,31,27,Night,1,0.4186,108
T00760,2023-01-09,3,Metro,Route_5,Station_45,Station_13,13,24,Clear,26.6,7.3,None,0,56,0,0,0,Autumn,1,37,11,Night,1,0.2578,0
T00761,2023-01-09,3,Train,Route_1,Station_28,Station_7,3,27,Snow,3,19.1,Parade,0,52,0,0,0,Summer,1,30,24,Night,1,0.8394,0
T00762,2023-01-09,3,Bus,Route_4,Station_1,Station_15,8,28,Snow,11.5,19.7,None,2000,99,0,0,0,Spring,1,36,20,Night,1,0.9023,198
T00763,2023-01-09,3,Train,Route_3,Station_49,Station_7,14,16,Snow,19,4,None,0,32,0,0,0,Winter,1,30,2,Night,1,0.4613,0
T00764,2023-01-09,4,Bus,Route_9,Station_45,Station_38,11,27,Snow,1.4,3,None,5000,79,0,1,0,Autumn,1,38,16,Night,1,0.421,395
T00765,2023-01-09,4,Tram,Route_8,Station_4,Station_34,3,27,Storm,3.4,7.1,None,0,61,0,1,0,Winter,1,30,24,Night,1,0.686,0
T00766,2023-01-09,4,Bus,Route_1,Station_7,Station_41,8,18,Storm,6.3,6.7,None,0,10,0,0,0,Autumn,1,26,10,Night,1,0.6831,0
T00767,2023-01-09,4,Metro,Route_6,Station_49,Station_22,9,5,Clear,15.4,15.2,Concert,0,71,0,0,0,Summer,0,14,-4,Night,1,0.3649,0
T00768,2023-01-09,5,Metro,Route_9,Station_9,Station_24,10,5,Storm,15.4,8.9,Parade,5000,51,1,1,0,Autumn,0,15,-5,Night,1,0.5593,255
T00769,2023-01-09,5,Bus,Route_7,Station_36,Station_49,1,11,Clear,27.6,15.6,None,5000,0,0,1,0,Summer,1,12,10,Night,1,0.6118,0
T00770,2023-01-09,5,Bus,Route_4,Station_19,Station_37,4,9,Fog,25.1,15,Concert,0,13,0,0,0,Summer,1,13,5,Night,1,0.371,0
T00771,2023-01-09,5,Bus,Route_13,Station_1,Station_44,-1,18,Cloudy,31.5,11.6,None,0,93,0,0,0,Winter,1,17,19,Night,1,0.359,0
T00772,2023-01-09,6,Bus,Route_17,Station_10,Station_1,3,12,Rain,28.3,16.7,Concert,0,84,0,1,0,Autumn,1,15,9,Morning,1,0.5525,0
T00773,2023-01-09,6,Metro,Route_2,Station_36,Station_10,3,28,Storm,5.2,3.9,None,2000,20,0,0,0,Winter,1,31,25,Morning,1,0.5152,40
T00774,2023-01-09,6,Train,Route_5,Station_9,Station_43,15,-2,Storm,8.3,3.2,None,0,33,0,0,0,Summer,0,13,-17,Morning,1,0.5724,0
T00775,2023-01-09,6,Bus,Route_12,Station_45,Station_16,17,22,Fog,15,15,None,0,89,0,1,0,Summer,1,39,5,Morning,1,0.5236,0
T00776,2023-01-09,7,Bus,Route_8,Station_46,Station_46,5,10,Storm,-4.4,4.9,None,0,13,0,1,0,Summer,1,15,5,Morning,1,0.5454,0
T00777,2023-01-09,7,Metro,Route_6,Station_42,Station_8,5,4,Clear,31.2,0.1,Sports,2000,39,0,0,0,Summer,0,9,-1,Morning,1,0.21560000000000001,78
T00778,2023-01-09,7,Metro,Route_8,Station_32,Station_49,5,17,Clear,-3.2,18.2,None,0,34,0,0,0,Spring,1,22,12,Morning,1,0.5367,0
T00779,2023-01-09,7,Tram,Route_18,Station_32,Station_25,5,24,Cloudy,7.9,12.5,None,2000,41,0,0,0,Summer,1,29,19,Morning,1,0.3567,82
T00780,2023-01-09,8,Bus,Route_3,Station_6,Station_50,-2,2,Cloudy,17.8,8.9,Festival,2000,81,0,1,0,Autumn,0,0,4,Morning,1,0.2237,162
T00781,2023-01-09,8,Tram,Route_12,Station_48,Station_12,-1,16,Cloudy,15.7,14.5,None,0,19,0,1,0,Summer,1,15,17,Morning,1,0.3407,0
T00782,2023-01-09,8,Metro,Route_3,Station_38,Station_25,9,27,Clear,21.2,6.7,Sports,0,59,0,1,0,Spring,1,36,18,Morning,1,0.3221,0
T00783,2023-01-09,8,Metro,Route_6,Station_17,Station_17,12,29,Snow,16.1,19.1,None,500,8,0,0,0,Autumn,1,41,17,Morning,1,0.8445,4
T00784,2023-01-09,9,Train,Route_2,Station_10,Station_26,1,3,Snow,4.2,1.4,None,0,32,0,0,0,Spring,0,4,2,Morning,1,0.3534,0
T00785,2023-01-09,9,Bus,Route_12,Station_50,Station_46,0,4,Cloudy,3,12.8,None,0,48,0,0,0,Spring,0,4,4,Morning,1,0.4389,0
T00786,2023-01-09,9,Tram,Route_2,Station_27,Station_48,11,5,Cloudy,31.3,15.5,None,2000,67,0,0,0,Autumn,0,16,-6,Morning,1,0.3404,134
T00787,2023-01-09,9,Metro,Route_6,Station_50,Station_14,19,-2,Clear,5.6,9.4,None,5000,3,0,0,0,Spring,0,17,-21,Morning,1,0.4574,15
T00788,2023-01-09,10,Metro,Route_17,Station_35,Station_41,5,13,Fog,6.2,15.1,Sports,5000,47,0,0,0,Summer,1,18,8,Morning,1,0.5205,235
T00789,2023-01-09,10,Tram,Route_3,Station_21,Station_36,10,13,Storm,11.5,18.5,Sports,2000,15,0,0,0,Winter,1,23,3,Morning,1,0.7257,30
T00790,2023-01-09,10,Train,Route_2,Station_25,Station_23,16,26,Rain,0.6,14.9,Concert,0,46,0,1,0,Winter,1,42,10,Morning,1,0.3284,0
T00791,2023-01-09,10,Metro,Route_20,Station_28,Station_43,19,2,Snow,15.3,6.2,Festival,0,25,0,0,0,Winter,0,21,-17,Morning,1,0.429,0
T00792,2023-01-09,11,Bus,Route_8,Station_47,Station_6,2,0,Snow,21.6,11.2,Festival,0,69,0,1,0,Autumn,0,2,-2,Morning,1,0.8239,0
T00793,2023-01-09,11,Metro,Route_12,Station_15,Station_47,10,5,Clear,26.4,18.2,None,0,36,0,0,0,Autumn,0,15,-5,Morning,1,0.3638,0
T00794,2023-01-09,11,Bus,Route_4,Station_4,Station_5,17,2,Clear,23.5,9,Concert,0,21,0,1,0,Autumn,0,19,-15,Morning,1,0.2918,0
T00795,2023-01-09,11,Tram,Route_5,Station_29,Station_43,-2,9,Rain,0.9,13.6,None,0,6,0,0,0,Winter,1,7,11,Morning,1,0.3939,0
T00796,2023-01-09,12,Bus,Route_13,Station_9,Station_25,13,18,Rain,13.2,9.3,Protest,5000,41,0,0,0,Winter,1,31,5,Afternoon,1,0.2723,205
T00797,2023-01-09,12,Tram,Route_15,Station_27,Station_18,-1,24,Cloudy,-3.5,2.4,Protest,5000,29,0,0,0,Autumn,1,23,25,Afternoon,1,0.2666,145
T00798,2023-01-09,12,Bus,Route_16,Station_26,Station_13,4,26,Rain,-4.3,1.2,None,5000,73,0,0,0,Winter,1,30,22,Afternoon,1,0.0545,365
T00799,2023-01-09,12,Tram,Route_10,Station_19,Station_43,3,-2,Storm,12.6,19,None,0,78,0,0,0,Spring,0,1,-5,Afternoon,1,0.934,0
T00800,2023-01-09,13,Bus,Route_16,Station_28,Station_14,2,4,Storm,5.1,12.3,Festival,5000,5,0,1,0,Spring,0,6,2,Afternoon,1,0.8154,25
T00801,2023-01-09,13,Train,Route_12,Station_17,Station_28,1,5,Snow,22.3,2.1,None,0,23,0,0,0,Winter,0,6,4,Afternoon,1,0.3521,0
T00802,2023-01-09,13,Bus,Route_17,Station_43,Station_18,-1,-3,Storm,24,17.1,None,0,65,0,0,0,Autumn,0,-4,-2,Afternoon,1,0.7842,0
T00803,2023-01-09,13,Bus,Route_16,Station_41,Station_28,7,9,Storm,30.8,10.5,None,500,39,0,0,0,Summer,1,16,2,Afternoon,1,0.5557,19.5
T00804,2023-01-09,14,Train,Route_12,Station_42,Station_27,19,11,Storm,25.4,15.4,None,0,14,0,0,0,Summer,1,30,-8,Afternoon,1,0.9028,0
T00805,2023-01-09,14,Metro,Route_8,Station_50,Station_32,2,28,Cloudy,-3.1,2.5,None,5000,52,0,1,0,Winter,1,30,26,Afternoon,1,0.3449,260
T00806,2023-01-09,14,Metro,Route_20,Station_20,Station_47,15,27,Snow,9.9,18.1,None,0,84,0,0,0,Summer,1,42,12,Afternoon,1,0.8754,0
T00807,2023-01-09,14,Bus,Route_3,Station_45,Station_9,7,10,Clear,5.9,11.8,None,0,81,0,0,0,Autumn,1,17,3,Afternoon,1,0.2562,0
T00808,2023-01-09,15,Train,Route_16,Station_40,Station_40,19,10,Snow,10.4,14.8,Festival,0,4,0,1,0,Spring,1,29,-9,Afternoon,1,0.7636,0
T00809,2023-01-09,15,Bus,Route_13,Station_39,Station_32,12,25,Snow,1.4,0.6,None,5000,88,1,0,0,Spring,1,37,13,Afternoon,1,0.3476,440
T00810,2023-01-09,15,Tram,Route_19,Station_49,Station_20,6,15,Snow,-1.1,6.3,None,0,35,0,1,0,Autumn,1,21,9,Afternoon,1,0.492,0
T00811,2023-01-09,15,Tram,Route_8,Station_23,Station_28,8,23,Rain,15.8,5.3,None,2000,73,0,0,0,Summer,1,31,15,Afternoon,1,0.3043,146
T00812,2023-01-09,16,Bus,Route_5,Station_47,Station_33,18,5,Clear,23.8,19,None,500,45,0,0,0,Winter,0,23,-13,Afternoon,1,0.6544,22.5
T00813,2023-01-09,16,Metro,Route_20,Station_32,Station_4,14,24,Rain,23.1,3.7,Parade,500,22,0,0,0,Spring,1,38,10,Afternoon,1,0.0994,11
T00814,2023-01-09,16,Metro,Route_8,Station_47,Station_46,18,20,Cloudy,13,14.1,Protest,0,87,1,0,0,Summer,1,38,2,Afternoon,1,0.2819,0
T00815,2023-01-09,16,Bus,Route_12,Station_33,Station_34,6,24,Cloudy,15.9,0.9,None,0,44,0,1,0,Summer,1,30,18,Afternoon,1,0.2977,0
T00816,2023-01-09,17,Bus,Route_1,Station_46,Station_48,13,14,Fog,15.7,4,None,500,9,0,0,0,Spring,1,27,1,Afternoon,1,0.2427,4.5
T00817,2023-01-09,17,Tram,Route_20,Station_5,Station_3,3,21,Fog,22.7,6.8,Concert,5000,53,1,0,0,Spring,1,24,18,Afternoon,1,0.3342,265
T00818,2023-01-09,17,Metro,Route_6,Station_43,Station_26,19,0,Cloudy,-3.1,15.9,None,5000,69,0,0,0,Winter,0,19,-19,Afternoon,1,0.36870000000000003,345
T00819,2023-01-09,17,Bus,Route_18,Station_48,Station_8,8,10,Cloudy,23.4,15.8,None,0,76,0,0,0,Autumn,1,18,2,Afternoon,1,0.565,0
T00820,2023-01-09,18,Tram,Route_8,Station_34,Station_6,14,22,Rain,18.3,19.1,None,0,84,0,1,0,Summer,1,36,8,Evening,1,0.4988,0
T00821,2023-01-09,18,Metro,Route_7,Station_40,Station_16,1,4,Cloudy,2.9,18.3,Parade,0,31,0,0,0,Winter,0,5,3,Evening,1,0.4116,0
T00822,2023-01-09,18,Train,Route_1,Station_11,Station_24,12,20,Clear,-3,1.6,None,2000,42,1,1,0,Spring,1,32,8,Evening,1,0.2506,84
T00823,2023-01-09,18,Tram,Route_16,Station_50,Station_48,-2,12,Rain,-0.7,16.6,None,0,14,0,1,0,Autumn,1,10,14,Evening,1,0.5912,0
T00824,2023-01-09,19,Metro,Route_12,Station_3,Station_39,19,16,Cloudy,16,9,None,2000,65,0,0,0,Autumn,1,35,-3,Evening,1,0.2918,130
T00825,2023-01-09,19,Metro,Route_6,Station_33,Station_30,17,11,Rain,25.3,17.3,None,5000,14,1,1,0,Summer,1,28,-6,Evening,1,0.4221,70
T00826,2023-01-09,19,Tram,Route_20,Station_11,Station_45,-2,3,Rain,8.4,1.8,None,0,80,0,0,0,Autumn,0,1,5,Evening,1,0.219,0
T00827,2023-01-09,19,Train,Route_2,Station_16,Station_13,6,13,Storm,10.2,16.5,None,0,19,0,0,0,Spring,1,19,7,Evening,1,0.7061,0
T00828,2023-01-09,20,Tram,Route_14,Station_18,Station_5,9,18,Fog,32.4,3.2,Festival,5000,49,0,0,0,Spring,1,27,9,Evening,1,0.3436,245
T00829,2023-01-09,20,Metro,Route_4,Station_30,Station_25,1,18,Rain,3.5,6.7,None,0,5,0,0,0,Spring,1,19,17,Evening,1,0.3526,0
T00830,2023-01-09,20,Bus,Route_1,Station_48,Station_20,19,8,Snow,-0.9,0.6,None,0,78,1,1,0,Winter,1,27,-11,Evening,1,0.4645,0
T00831,2023-01-09,20,Bus,Route_18,Station_10,Station_18,10,14,Rain,8.7,2.5,None,0,16,0,0,0,Spring,1,24,4,Evening,1,0.0754,0
T00832,2023-01-09,21,Tram,Route_13,Station_18,Station_47,4,11,Snow,24.8,8.9,Sports,0,25,0,0,0,Winter,1,15,7,Evening,1,0.6254,0
T00833,2023-01-09,21,Metro,Route_2,Station_38,Station_18,5,12,Storm,20,16.4,None,500,21,0,0,0,Spring,1,17,7,Evening,1,0.8109,10.5
T00834,2023-01-09,21,Bus,Route_9,Station_19,Station_2,10,1,Cloudy,11.6,15.5,None,0,72,0,0,0,Spring,0,11,-9,Evening,1,0.3098,0
T00835,2023-01-09,21,Metro,Route_2,Station_36,Station_10,8,-2,Rain,33.6,4.7,Sports,0,63,0,0,0,Autumn,0,6,-10,Evening,1,0.3482,0
T00836,2023-01-09,22,Tram,Route_9,Station_13,Station_45,6,24,Storm,24.4,3,None,2000,75,0,1,0,Summer,1,30,18,Evening,1,0.5684,150
T00837,2023-01-09,22,Bus,Route_1,Station_46,Station_50,13,23,Clear,-2.5,7.8,Festival,0,85,0,0,0,Spring,1,36,10,Evening,1,0.278,0
T00838,2023-01-09,22,Metro,Route_11,Station_3,Station_47,7,27,Storm,24.8,17.7,None,0,57,0,1,0,Autumn,1,34,20,Evening,1,0.8826,0
T00839,2023-01-09,22,Bus,Route_3,Station_10,Station_12,8,-3,Fog,-4,1.8,None,500,86,0,1,0,Autumn,0,5,-11,Evening,1,0.3207,43
T00840,2023-01-09,23,Tram,Route_20,Station_38,Station_47,9,25,Fog,21,10.9,None,5000,36,0,0,0,Summer,1,34,16,Evening,1,0.3196,180
T00841,2023-01-09,23,Metro,Route_4,Station_1,Station_13,11,-3,Cloudy,3.4,1.8,None,0,77,0,0,0,Autumn,0,8,-14,Evening,1,0.2089,0
T00842,2023-01-09,23,Bus,Route_18,Station_27,Station_50,16,4,Snow,22.9,9.4,Concert,0,87,0,0,0,Autumn,0,20,-12,Evening,1,0.676,0
T00843,2023-01-09,23,Tram,Route_6,Station_46,Station_47,9,12,Cloudy,7.4,2.5,None,500,71,0,1,0,Summer,1,21,3,Evening,1,0.0703,35.5
T00844,2023-01-10,0,Bus,Route_3,Station_8,Station_11,15,24,Snow,29.9,1.6,None,500,89,1,0,1,Winter,1,39,9,Night,0,0.5761,44.5
T00845,2023-01-10,0,Bus,Route_11,Station_46,Station_19,18,18,Snow,8.5,3.8,Festival,0,95,0,0,1,Summer,1,36,0,Night,0,0.6251,0
T00846,2023-01-10,0,Train,Route_15,Station_42,Station_35,14,14,Snow,19.8,5.1,Concert,0,27,0,0,1,Summer,1,28,0,Night,0,0.4579,0
T00847,2023-01-10,0,Train,Route_5,Station_17,Station_39,0,18,Snow,6.4,5.5,None,0,95,0,0,1,Spring,1,18,18,Night,0,0.4303,0
T00848,2023-01-10,1,Tram,Route_20,Station_9,Station_26,-2,8,Fog,31.7,12.9,None,2000,85,1,0,1,Spring,1,6,10,Night,0,0.2985,170
T00849,2023-01-10,1,Train,Route_10,Station_6,Station_46,16,15,Fog,26.2,1.1,None,0,48,0,0,1,Winter,1,31,-1,Night,0,0.2406,0
T00850,2023-01-10,1,Tram,Route_12,Station_43,Station_14,1,21,Rain,4.7,1.6,Sports,5000,72,0,0,1,Summer,1,22,20,Night,0,0.2913,360
T00851,2023-01-10,1,Train,Route_15,Station_25,Station_45,13,1,Fog,33,3.8,Protest,0,66,0,0,1,Summer,0,14,-12,Night,0,0.1166,0
T00852,2023-01-10,2,Bus,Route_17,Station_39,Station_44,9,6,Cloudy,9.3,17.4,None,500,88,0,0,1,Winter,1,15,-3,Night,0,0.5207,44
T00853,2023-01-10,2,Tram,Route_10,Station_49,Station_24,18,3,Fog,21.1,12.6,None,5000,75,0,0,1,Spring,0,21,-15,Night,0,0.2519,375
T00854,2023-01-10,2,Tram,Route_6,Station_28,Station_41,18,11,Cloudy,24.7,14.6,None,0,92,0,1,1,Summer,1,29,-7,Night,0,0.5613,0
T00855,2023-01-10,2,Bus,Route_18,Station_33,Station_1,10,20,Clear,-4.1,7.4,None,0,66,0,0,1,Winter,1,30,10,Night,0,0.3818,0
T00856,2023-01-10,3,Tram,Route_13,Station_37,Station_43,14,22,Fog,33.4,4.3,Sports,0,40,0,0,1,Spring,1,36,8,Night,0,0.1317,0
T00857,2023-01-10,3,Tram,Route_3,Station_9,Station_22,5,22,Cloudy,8.8,0.8,None,0,45,0,0,1,Autumn,1,27,17,Night,0,0.2448,0
T00858,2023-01-10,3,Train,Route_10,Station_18,Station_23,10,22,Snow,2.6,9.8,None,0,86,0,0,1,Winter,1,32,12,Night,0,0.6891,0
T00859,2023-01-10,3,Tram,Route_14,Station_21,Station_19,17,6,Storm,29,11.5,None,0,86,0,0,1,Winter,1,23,-11,Night,0,0.7079,0
T00860,2023-01-10,4,Metro,Route_6,Station_2,Station_18,2,13,Snow,23.1,17.9,None,5000,54,0,0,1,Summer,1,15,11,Night,0,0.9477,270
T00861,2023-01-10,4,Bus,Route_3,Station_43,Station_12,15,10,Rain,-1.5,17.6,None,500,81,0,1,1,Autumn,1,25,-5,Night,0,0.5349,40.5
T00862,2023-01-10,4,Train,Route_16,Station_38,Station_28,12,-2,Cloudy,-0.3,8.5,Festival,5000,10,1,0,1,Spring,0,10,-14,Night,0,0.4292,50
T00863,2023-01-10,4,Train,Route_7,Station_40,Station_28,9,9,Snow,23.6,8.5,Sports,0,99,0,0,1,Autumn,1,18,0,Night,0,0.7089,0
T00864,2023-01-10,5,Metro,Route_20,Station_36,Station_33,14,23,Fog,-2,3.2,None,0,25,0,1,1,Summer,1,37,9,Night,0,0.2368,0
